,title,date,content
97,Air Liquide: Berenberg relève son objectif de cours,2022-04-22 11:16:00,"Berenberg a relevé vendredi son objectif de cours sur Air Liquide, qu'il porte de 152 à 160 euros, tout en maintenant une recommandation 'conserver' sur le titre. Dans une note diffusée dans la matinée, le bureau d'études dit s'attendre à une publication 'sans surprise' lors de la présentation du chiffre d'affaires de premier trimestre, prévue le 27 avril. L'analyste explique qu'il considère de façon 'constructive' un investissement dans le spécialiste des gaz industriels, mais rappelle que le cours de son action a signé un bon début d'année, affichant un gain de 5% depuis le 1er janvier contre un repli de 6% pour l'indice sectoriel STOXX Europe 600 Chemicals. Berenberg ajoute qu'un PER situé autour de 25x, comme c'est le cas pour le titre, constitue la norme pour une valeur de croissance affichant une hausse du bénéfice par action (BPA) de l'ordre de 10% an."
98,Air Liquide: cession d'activités aux Emirats et au Bahreïn,2022-04-12 18:06:00,Air Liquide annonce la vente de ses activités Industriel Marchand situées aux Emirats arabes unis et au Bahreïn au groupe Air Products. Cette transaction comprend la cession d'ALEMIR (Air Liquide Emirates for Industrial Gases) et les parts d'Air Liquide dans MECD (Middle East Carbon Dioxide). ' Cette cession est non significative sur l'ensemble du périmètre d'Air Liquide dans la zone Afrique Moyen Orient et Inde ' indique le groupe.
99,Air Liquide: premier bilan de son action écologique,2022-04-07 17:14:00,"Air Liquide publie son premier Rapport de Développement Durable. Celui-ci présente les réalisations du Groupes pour contribuer à une société bas carbone, à un environnement sûr, inclusif et collaboratif et détaille les mesures prises pour avoir un impact positif et durable sur le climat, la santé et l'humain. Depuis 2015, le Groupe a réduit son intensité carbone de 24%, et il est sur la bonne voie pour atteindre son objectif d'une baisse de 30% à l'horizon 2025 grâce à de nombreuses initiatives de décarbonation. Malgré la forte hausse de son activité, ses émissions de CO2 ont augmenté de moins de 1%. L'objectif est de commencer à réduire ses émissions en valeur absolue autour de 2025 pour atteindre la neutralité carbone d'ici 2050."
100,Air Liquide: coentreprise pour le transport de CO2,2022-04-05 12:00:00,"Air Liquide et Sogestran annoncent un accord pour créer une coentreprise de solutions de transport, par bateau et par barge, de CO2 liquide en grands volumes, adaptées aux besoins des futurs projets de captage et de séquestration du carbone (CCS) en Europe. 'Cette coentreprise renforcera la position d'Air Liquide sur la chaîne de valeur de la gestion du carbone, qui comprend le captage, la centralisation, le traitement, et le transport vers des sites de séquestration définitive du CO2', explique le fournisseur de gaz industriels. La création de la coentreprise, qui combinera l'expertise d'Air Liquide en matière de CO2 avec celle de Sogestran dans le transport de marchandises à haute valeur ajoutée, est soumise à l'autorisation des autorités compétentes et devrait être achevée d'ici la mi-2022."
101,Air Liquide: financement de Bruxelles pour le projet K6,2022-04-01 15:27:00,"Air Liquide et EQIOM annoncent s'associer dans le cadre d'un projet baptisé 'K6' dont l'objectif est de transformer l'usine EQIOM de Lumbres, dans les Hauts-de-France, en l'une des premières cimenteries neutres en carbone d'Europe. Le fournisseur français de gaz industriels explique que ce projet vise à capter près de huit millions de tonnes de CO2 sur les dix premières années d'exploitation, grâce à la mise en oeuvre de technologies innovantes. Le projet K6 est l'un des sept projets de dimension industrielle à avoir été sélectionné pour un financement par la Commission européenne dans le cadre de l'édition 2021 de son Fonds consacré à l'innovation, parmi plus de 300 candidatures à subventions."
102,Air Liquide : record absolu des 160E en vue ?,2022-03-24 18:10:00,"Air Liquide bondit vers 158,8E: le titre efface la dernière résistance située vers 156E et devrait retracer le zénith annuel des 160E du 5 janvier au cours des prochaines heures de cotation. Le risque de formation d'un 'M' baissier sous 160E ne peut être sous-estimé mais beaucoup d'analystes voient un bel avenir dans l'hydrogène et parient sur des objectifs de 180 à 200E au cours des 12 prochains mois."
103,"Air Liquide : 'gap' au-dessus de 151,08E, bondit vers 154,5E",2022-03-23 11:17:00,
104,Air Liquide: convention d'achat d'actions avec un PSI,2022-03-23 09:05:00,"Air Liquide annonce avoir signé avec un prestataire de services d'investissement (PSI), une convention d'achat d'actions dans le cadre de son programme de rachat d'actions, portant sur un volume de 1,2 million d'actions (représentant 0,25% du capital). Le cours initial de rachat, de 150,74 euros par action, correspond au cours de l'action à la clôture de la bourse au jour précédant la conclusion du contrat, donnant lieu à un prix d'acquisition initial total de près de 180,9 millions d'euros. Les actions rachetées dans le cadre dudit contrat seront pour partie annulées et pour partie affectées à la mise en oeuvre de plans d'actions de performance ou d'opérations d'actionnariat salarié du groupe de gaz industriels."
105,Air Liquide: objectifs pour 2025 dans le plan stratégique,2022-03-22 09:03:00,"Lors de la présentation de son nouveau plan stratégique à horizon 2025 'Advance', Air Liquide affiche pour objectifs une croissance des ventes accélérée à un rythme de 5 à 6% en moyenne par an et une rentabilité des capitaux employés (ROCE) de plus de 10% à compter de 2023. Pour y parvenir, le groupe de gaz industriel s'appuiera sur une amélioration de sa marge opérationnelle de plus de 160 points de base sur 2022-2025, et ses décisions d'investissement seront portées à un niveau record, pour atteindre environ 16 milliards d'euros sur cette période. Engagé à atteindre la neutralité carbone d'ici 2050, Air Liquide prévoit le début de la réduction de ses émissions de CO2 en valeur absolue autour de 2025 et une baisse de 33% de ces émissions pour les scopes 1 et 2 d'ici 2035 par rapport à 2020."
106,Air Liquide: coopération avec Eni contre le CO2,2022-03-21 09:38:00,"Air Liquide et Eni annoncent la signature d'un protocole d'accord ayant pour objectif l'étude de solutions permettant de réduire en priorité les émissions de CO2 des industries les plus difficiles à décarboner dans le bassin méditerranéen. Les deux entreprises s'associent en combinant leur expertise et leur savoir-faire reconnus dans le captage, le stockage, le transport et la séquestration définitive du CO2 (CCS). Elles définiront les solutions les plus adaptées pour déployer un programme de CCS à grande échelle. Air Liquide développera des solutions de réduction des émissions de CO2, en s'appuyant notamment sur ses technologies propriétaires comme le Cryocap, tandis qu'Eni identifiera les sites de séquestration de CO2 les plus appropriés en mer Méditerranée."
107,Air Liquide: investissement dans quatre unités au Japon,2022-03-18 09:20:00,"Air Liquide annonce avoir lancé un investissement échelonné de plus de 300 millions d'euros dans quatre unités de production de pointe au Japon, pour produire plus de 1,5 million Nm3 par an d'azote et d'autres gaz de très haute pureté. En comparaison d'unités de production de précédente génération, ces quatre unités efficientes sur le plan énergétique permettront au groupe d'éviter l'émission de 35.000 tonnes de CO2 par an. La première unité devrait être opérationnelle à la fin de l'année 2022. Situés dans des bassins industriels clés de l'électronique, ces nouveaux équipements permettront à Air Liquide d'assurer des contrats de long terme octroyés par deux importants leaders mondiaux des semi-conducteurs pour la fourniture de gaz industriels de très haute pureté."
108,Air Liquide: soutien de l'Etat au projet Normand'Hy,2022-03-08 13:08:00,"Air Liquide annonce avoir reçu le soutien de l'Etat français, sous couvert de la validation finale de la Commission européenne, pour lancer son projet Air Liquide Normand'Hy de production d'hydrogène renouvelable à grande échelle. Cet électrolyseur d'une capacité initiale de 200 MW devrait alimenter en hydrogène renouvelable notamment la raffinerie normande de TotalEnergies. Il contribuera à la création d'une filière française et européenne de l'hydrogène bas carbone. Le projet de production d'hydrogène renouvelable à grande échelle par électrolyse de l'eau en Normandie s'inscrit dans le cadre du PIIEC Hydrogène (Projet Important d'Intérêt Européen Commun Hydrogène), avec un montant de soutien financier demandé de 190 millions d'euros."
109,Air Liquide: le titre s'envole après les résultats 2021,2022-02-16 12:48:00,"Le titre progresse de près de +4% après l'annonce de ses résultats 2021. Le groupe a réalisé un résultat net récurrent (RNR) en progression de 9,9% à 2,57 milliards d'euros en 2021 (+13,3% à change constant), et une marge opérationnelle de 17,8%, en augmentation de 70 points de base hors effet de l'énergie. Suite à l'annonce de ses résultats, Goldman Sachs confirme son conseil à l'achat sur le titre et son objectif de 184 E. Le bureau d'analyses souligne que le chiffre d'affaires est supérieur de 2% au consensus pour le deuxième semestre 2021 et le ROC du Groupe de 2 212 ME est supérieur de 4%, pour une marge de 17,7% (contre 17,4% pour le consensus). ' Air Liquide a réalisé 430 millions d'euros de réduction de coûts sur l'exercice 2021, en avance sur son objectif annuel de plus de 400 millions d'euros ' indique l'analyste. ' Le flux de trésorerie opérationnel du second semestre 2021 s'élève à 3,3 milliards d'euros (après intérêts), soit une augmentation de 12% par rapport à l'année précédente. Un dividende de 2,90 E par action a été proposé pour l'exercice 2021 ' rajoute le bureau d'analyses."
110,Air Liquide: co-entreprise dans l'hydrogène en Corée,2022-05-02 09:30:00,"Air Liquide a annoncé lundi la signature d'une alliance stratégique avec Lotte Chemical en vue de déployer une chaîne d'approvisionnement dédiée à l'hydrogène en Corée du Sud. Les deux partenaires ont prévu de créer une co-entreprise, qui sera contrôlée à hauteur de 60% par le groupe français, en vue d'investir dans deux centres de conditionnement de l'hydrogène de grande taille basés à Daesan et Ulsa. Ce positionnement au cour des bassins industriels du pays permettra de desservir les zones densément peuplées de la métropole de Séoul et de la province de Gyeonggi dans le nord-ouest. Ils alimenteront aussi les régions métropolitaines d'Ulsan/Daegu/Busan et les provinces de Gyeongsang dans le sud-est. Air Liquide Korea et Lotte disent anticiper des synergies 'importantes' contribuant à l'émergence d'une économie hydrogène en Corée, où la demande en hydrogène destiné à la mobilité devrait atteindre 100 tonnes par jour d'ici à 2025, et plus de 1.000 tonnes par jour d'ici 2030."
111,Air Liquide: BofA ajoute le titre à sa liste 'Europe 1',2022-04-28 16:52:00,"Bank of America a annoncé jeudi avoir ajouté le titre Air Liquide à sa liste 'Europe 1' de valeurs recommandées en raison du rôle potentiel que pourrait jouer le groupe dans la transition énergétique. A en croire BofA, cette thématique est susceptible de générer une accélération sur plusieurs années de la croissance de la société, un scénario que l'intermédiaire juge pour l'instant 'sous-estimé' par le marché. L'analyste estime, en outre, que les résultats de premier trimestre ont confirmé la solide maîtrise des prix ('pricing power') dont bénéficie le spécialiste des gaz industriel en vue de faire face à l'inflation, ainsi que sa croissance rapide dans le domaine des applications électroniques. BofA maintient une recommandation d'achat sur le titre, assortie d'un objectif de cours de 200 euros faisant apparaitre un potentiel proche de 25%."
112,Air Liquide: contrat de long terme avec Ezz Steel en Egypte,2022-04-28 09:42:00,"Air Liquide a annoncé hier soir avoir conclu un contrat de long terme avec l'aciériste Ezz Steel portant sur la fourniture de gaz industriels pour une nouvelle usine située à l'est du Caire, en Egypte. Le groupe français explique qu'il prévoit d'investir environ 80 millions de dollars dans la construction d'une unité de séparation des gaz de l'air (ASU) destinée à répondre aux besoins d'Ezz, mais aussi à ceux d'autres clients présents sur ce bassin industriel. Le projet, d'une capacité de production d'oxygène de 770 tonnes par jour, doit s'accompagner d'une extension du réseau de canalisations d'Air Liquide afin de relier la future usine aux quatre unités de séparation des gaz de l'air que le groupe exploite déjà dans la région. En ligne avec l'objectif de neutralité carbone d'Air Liquide à horizon 2050, le projet doit intégrer une feuille de route prévoyant approvisionnement en énergie renouvelable pour réduire les émissions de CO2."
113,Air Liquide: CA de 6 887 ME au 1er trimestre 2022,2022-04-27 07:47:00,"Le chiffre d'affaires du Groupe atteint 6 887 millions d'euros au 1er trimestre 2022, en croissance de + 7,9 % en données comparables (+ 29 % en publié). ' Cette performance s'établit dans un environnement difficile de prix de l'énergie exceptionnellement élevés, de forte inflation, de tension dans les chaînes d'approvisionnement et de conflit en Ukraine ' indique le groupe. Le chiffre d'affaires Gaz & Services atteint 6 590 millions d'euros, en hausse de + 7,1 % en données comparables. Les ventes publiées du 1er trimestre 2022 sont en croissance de + 29,1 %. Les décisions d'investissement du trimestre sont très élevées à 913 millions d'euros, avec plusieurs projets dans l'Électronique, notamment en Asie. ' En 2022, en l'absence de perturbation significative de l'économie, Air Liquide est confiant dans sa capacité à augmenter à nouveau sa marge opérationnelle et à réaliser une croissance du résultat net récurrent, à change constant ' rejoute le groupe."
114,"Air Liquide: dans le vert, un broker relève sa cible",2022-04-26 17:20:00,"Air Liquide gagne un peu plus de 1% à Paris, aidé par une analyse de Credit Suisse qui a rehaussé aujourd'hui son objectif de cours sur le titre de 170 à 195 euros, tout en réitérant sa recommandation d'achat. Du point de vue du broker, le spécialiste des gaz industriels est en train de réussir à saisir l'opportunité que crée la transition énergétique afin de la transformer en croissance rentable. 'Sa part de marché élevée dans les hydrogénoducs (43% au niveau mondial, 85% dans l'UE) et un portefeuille de brevets deux à trois supérieur confère à Air Liquide un avantage sur le segment à forte croissance de la décarbonation, un élément que nous jugeons sous-estimé', explique-t-il dans une note. D'après Credit Suisse, la publication du chiffre d'affaires de premier trimestre, demain, pourrait confirmer cette dynamique favorable dans les énergies vertes compte tenu de la récente mise en place par Bruxelles du plan 'REPowerEU', destiné à réduire la dépendance de l'Europe au gaz russe. Son nouvel objectif de cours fait apparaître un potentiel haussier de l'ordre de 20%."
115,Air Liquide: Credit Suisse relève son objectif de cours,2022-04-26 11:03:00,"Credit Suisse a rehaussé mardi son objectif de cours sur Air Liquide, qu'il porte de 170 à 195 euros, tout en réitérant sa recommandation d'achat sur le titre. Du point de vue du broker, le spécialiste des gaz industriels est en train de réussir à saisir l'opportunité que crée la transition énergétique afin de la transformer en croissance rentable. 'Sa part de marché élevée dans les hydrogénoducs (43% au niveau mondial, 85% dans l'UE) et un portefeuille de brevets deux à trois supérieur confère à Air Liquide un avantage sur le segment à forte croissance de la décarbonation, un élément que nous jugeons sous-estimé', explique-t-il dans une note. D'après Credit Suisse, la publication du chiffre d'affaires de premier trimestre, demain, pourrait confirmer cette dynamique favorable dans les énergies vertes compte tenu de la récente mise en place par Bruxelles du plan 'REPowerEU', destiné à réduire l'indépendance de l'Europe au gaz russe. Son nouvel objectif de cours fait apparaître un potentiel haussier de l'ordre de 20%."
116,Air Liquide: Berenberg relève son objectif de cours,2022-04-22 11:16:00,"Berenberg a relevé vendredi son objectif de cours sur Air Liquide, qu'il porte de 152 à 160 euros, tout en maintenant une recommandation 'conserver' sur le titre. Dans une note diffusée dans la matinée, le bureau d'études dit s'attendre à une publication 'sans surprise' lors de la présentation du chiffre d'affaires de premier trimestre, prévue le 27 avril. L'analyste explique qu'il considère de façon 'constructive' un investissement dans le spécialiste des gaz industriels, mais rappelle que le cours de son action a signé un bon début d'année, affichant un gain de 5% depuis le 1er janvier contre un repli de 6% pour l'indice sectoriel STOXX Europe 600 Chemicals. Berenberg ajoute qu'un PER situé autour de 25x, comme c'est le cas pour le titre, constitue la norme pour une valeur de croissance affichant une hausse du bénéfice par action (BPA) de l'ordre de 10% an."
117,Air Liquide: cession d'activités aux Emirats et au Bahreïn,2022-04-12 18:06:00,Air Liquide annonce la vente de ses activités Industriel Marchand situées aux Emirats arabes unis et au Bahreïn au groupe Air Products. Cette transaction comprend la cession d'ALEMIR (Air Liquide Emirates for Industrial Gases) et les parts d'Air Liquide dans MECD (Middle East Carbon Dioxide). ' Cette cession est non significative sur l'ensemble du périmètre d'Air Liquide dans la zone Afrique Moyen Orient et Inde ' indique le groupe.
118,Air Liquide: premier bilan de son action écologique,2022-04-07 17:14:00,"Air Liquide publie son premier Rapport de Développement Durable. Celui-ci présente les réalisations du Groupes pour contribuer à une société bas carbone, à un environnement sûr, inclusif et collaboratif et détaille les mesures prises pour avoir un impact positif et durable sur le climat, la santé et l'humain. Depuis 2015, le Groupe a réduit son intensité carbone de 24%, et il est sur la bonne voie pour atteindre son objectif d'une baisse de 30% à l'horizon 2025 grâce à de nombreuses initiatives de décarbonation. Malgré la forte hausse de son activité, ses émissions de CO2 ont augmenté de moins de 1%. L'objectif est de commencer à réduire ses émissions en valeur absolue autour de 2025 pour atteindre la neutralité carbone d'ici 2050."
119,Air Liquide: coentreprise pour le transport de CO2,2022-04-05 12:00:00,"Air Liquide et Sogestran annoncent un accord pour créer une coentreprise de solutions de transport, par bateau et par barge, de CO2 liquide en grands volumes, adaptées aux besoins des futurs projets de captage et de séquestration du carbone (CCS) en Europe. 'Cette coentreprise renforcera la position d'Air Liquide sur la chaîne de valeur de la gestion du carbone, qui comprend le captage, la centralisation, le traitement, et le transport vers des sites de séquestration définitive du CO2', explique le fournisseur de gaz industriels. La création de la coentreprise, qui combinera l'expertise d'Air Liquide en matière de CO2 avec celle de Sogestran dans le transport de marchandises à haute valeur ajoutée, est soumise à l'autorisation des autorités compétentes et devrait être achevée d'ici la mi-2022."
120,Air Liquide: financement de Bruxelles pour le projet K6,2022-04-01 15:27:00,"Air Liquide et EQIOM annoncent s'associer dans le cadre d'un projet baptisé 'K6' dont l'objectif est de transformer l'usine EQIOM de Lumbres, dans les Hauts-de-France, en l'une des premières cimenteries neutres en carbone d'Europe. Le fournisseur français de gaz industriels explique que ce projet vise à capter près de huit millions de tonnes de CO2 sur les dix premières années d'exploitation, grâce à la mise en oeuvre de technologies innovantes. Le projet K6 est l'un des sept projets de dimension industrielle à avoir été sélectionné pour un financement par la Commission européenne dans le cadre de l'édition 2021 de son Fonds consacré à l'innovation, parmi plus de 300 candidatures à subventions."
121,Air Liquide : record absolu des 160E en vue ?,2022-03-24 18:10:00,"Air Liquide bondit vers 158,8E: le titre efface la dernière résistance située vers 156E et devrait retracer le zénith annuel des 160E du 5 janvier au cours des prochaines heures de cotation. Le risque de formation d'un 'M' baissier sous 160E ne peut être sous-estimé mais beaucoup d'analystes voient un bel avenir dans l'hydrogène et parient sur des objectifs de 180 à 200E au cours des 12 prochains mois."
122,"Air Liquide : 'gap' au-dessus de 151,08E, bondit vers 154,5E",2022-03-23 11:17:00,
123,Air Liquide: convention d'achat d'actions avec un PSI,2022-03-23 09:05:00,"Air Liquide annonce avoir signé avec un prestataire de services d'investissement (PSI), une convention d'achat d'actions dans le cadre de son programme de rachat d'actions, portant sur un volume de 1,2 million d'actions (représentant 0,25% du capital). Le cours initial de rachat, de 150,74 euros par action, correspond au cours de l'action à la clôture de la bourse au jour précédant la conclusion du contrat, donnant lieu à un prix d'acquisition initial total de près de 180,9 millions d'euros. Les actions rachetées dans le cadre dudit contrat seront pour partie annulées et pour partie affectées à la mise en oeuvre de plans d'actions de performance ou d'opérations d'actionnariat salarié du groupe de gaz industriels."
124,Air Liquide: objectifs pour 2025 dans le plan stratégique,2022-03-22 09:03:00,"Lors de la présentation de son nouveau plan stratégique à horizon 2025 'Advance', Air Liquide affiche pour objectifs une croissance des ventes accélérée à un rythme de 5 à 6% en moyenne par an et une rentabilité des capitaux employés (ROCE) de plus de 10% à compter de 2023. Pour y parvenir, le groupe de gaz industriel s'appuiera sur une amélioration de sa marge opérationnelle de plus de 160 points de base sur 2022-2025, et ses décisions d'investissement seront portées à un niveau record, pour atteindre environ 16 milliards d'euros sur cette période. Engagé à atteindre la neutralité carbone d'ici 2050, Air Liquide prévoit le début de la réduction de ses émissions de CO2 en valeur absolue autour de 2025 et une baisse de 33% de ces émissions pour les scopes 1 et 2 d'ici 2035 par rapport à 2020."
125,Air Liquide: coopération avec Eni contre le CO2,2022-03-21 09:38:00,"Air Liquide et Eni annoncent la signature d'un protocole d'accord ayant pour objectif l'étude de solutions permettant de réduire en priorité les émissions de CO2 des industries les plus difficiles à décarboner dans le bassin méditerranéen. Les deux entreprises s'associent en combinant leur expertise et leur savoir-faire reconnus dans le captage, le stockage, le transport et la séquestration définitive du CO2 (CCS). Elles définiront les solutions les plus adaptées pour déployer un programme de CCS à grande échelle. Air Liquide développera des solutions de réduction des émissions de CO2, en s'appuyant notamment sur ses technologies propriétaires comme le Cryocap, tandis qu'Eni identifiera les sites de séquestration de CO2 les plus appropriés en mer Méditerranée."
126,Air Liquide: investissement dans quatre unités au Japon,2022-03-18 09:20:00,"Air Liquide annonce avoir lancé un investissement échelonné de plus de 300 millions d'euros dans quatre unités de production de pointe au Japon, pour produire plus de 1,5 million Nm3 par an d'azote et d'autres gaz de très haute pureté. En comparaison d'unités de production de précédente génération, ces quatre unités efficientes sur le plan énergétique permettront au groupe d'éviter l'émission de 35.000 tonnes de CO2 par an. La première unité devrait être opérationnelle à la fin de l'année 2022. Situés dans des bassins industriels clés de l'électronique, ces nouveaux équipements permettront à Air Liquide d'assurer des contrats de long terme octroyés par deux importants leaders mondiaux des semi-conducteurs pour la fourniture de gaz industriels de très haute pureté."
127,Air Liquide: soutien de l'Etat au projet Normand'Hy,2022-03-08 13:08:00,"Air Liquide annonce avoir reçu le soutien de l'Etat français, sous couvert de la validation finale de la Commission européenne, pour lancer son projet Air Liquide Normand'Hy de production d'hydrogène renouvelable à grande échelle. Cet électrolyseur d'une capacité initiale de 200 MW devrait alimenter en hydrogène renouvelable notamment la raffinerie normande de TotalEnergies. Il contribuera à la création d'une filière française et européenne de l'hydrogène bas carbone. Le projet de production d'hydrogène renouvelable à grande échelle par électrolyse de l'eau en Normandie s'inscrit dans le cadre du PIIEC Hydrogène (Projet Important d'Intérêt Européen Commun Hydrogène), avec un montant de soutien financier demandé de 190 millions d'euros."
128,Air Liquide: le titre s'envole après les résultats 2021,2022-02-16 12:48:00,"Le titre progresse de près de +4% après l'annonce de ses résultats 2021. Le groupe a réalisé un résultat net récurrent (RNR) en progression de 9,9% à 2,57 milliards d'euros en 2021 (+13,3% à change constant), et une marge opérationnelle de 17,8%, en augmentation de 70 points de base hors effet de l'énergie. Suite à l'annonce de ses résultats, Goldman Sachs confirme son conseil à l'achat sur le titre et son objectif de 184 E. Le bureau d'analyses souligne que le chiffre d'affaires est supérieur de 2% au consensus pour le deuxième semestre 2021 et le ROC du Groupe de 2 212 ME est supérieur de 4%, pour une marge de 17,7% (contre 17,4% pour le consensus). ' Air Liquide a réalisé 430 millions d'euros de réduction de coûts sur l'exercice 2021, en avance sur son objectif annuel de plus de 400 millions d'euros ' indique l'analyste. ' Le flux de trésorerie opérationnel du second semestre 2021 s'élève à 3,3 milliards d'euros (après intérêts), soit une augmentation de 12% par rapport à l'année précédente. Un dividende de 2,90 E par action a été proposé pour l'exercice 2021 ' rajoute le bureau d'analyses."
129,Air Liquide: Goldman Sachs confirme son conseil,2022-02-16 11:42:00,"Air Liquide a réalisé un résultat net récurrent (RNR) en progression de 9,9% à 2,57 milliards d'euros en 2021 (+13,3% à change constant), et une marge opérationnelle de 17,8%, en augmentation de 70 points de base hors effet de l'énergie. Goldman Sachs souligne que le chiffre d'affaires est supérieur de 2% au consensus pour le deuxième semestre 2021 et le ROC du Groupe de 2 212 ME est supérieur de 4%, pour une marge de 17,7% (contre 17,4% pour le consensus). ' Air Liquide a réalisé 430 millions d'euros de réduction de coûts sur l'exercice 2021, en avance sur son objectif annuel de plus de 400 millions d'euros ' indique l'analyste. ' Le flux de trésorerie opérationnel du second semestre 2021 s'élève à 3,3 milliards d'euros (après intérêts), soit une augmentation de 12% par rapport à l'année précédente. Un dividende de 2,90 E par action a été proposé pour l'exercice 2021 ' rajoute le bureau d'analyses. Goldman Sachs confirme son conseil à l'achat sur le titre et son objectif de 184 E."
130,Air Liquide : record absolu des 160E en vue ?,2022-02-16 09:54:00,"Air Liquide ouvre un 'gap' au-dessus de 144,56E puis se hisse au-delà des 150E : si le titre efface la résistance des 154E, le retracement du record absolu des 160E du 5 janvier serait plausible."
131,Air Liquide: progression de 10% du RNR en 2021,2022-02-16 08:18:00,"Air Liquide publie au titre de 2021 un résultat net récurrent (RNR) en progression de 9,9% (+13,3% à change constant) à 2,57 milliards d'euros, et une marge opérationnelle de 17,8%, en augmentation de 70 points de base hors effet de l'énergie. Les ventes du fournisseur de gaz industriels s'élèvent à un peu plus de 23,3 milliards d'euros, en hausse de 13,9% (+8,2% en comparable), 'après une année 2020 marquée par la résilience dans un environnement sanitaire particulièrement difficile'. Air Liquide proposera un dividende de 2,90 euros par action, en augmentation de 5,5%, et se dit 'confiant dans sa capacité à augmenter à nouveau sa marge opérationnelle et à réaliser une croissance du résultat net récurrent, à change constant' en 2022."
132,Air Liquide: a signé un nombre record de contrats,2022-02-14 18:06:00,"Air Liquide annonce avoir signé un nombre record de 48 nouveaux contrats pour de la production de gaz sur site dans l'Industriel Marchand en 2021. Les volumes de gaz que le Groupe fournira à ce titre sont deux fois supérieurs à ceux fournis dans le cadre des contrats signés en 2020. Dans le cadre de ces nouveaux contrats, Air Liquide investira, construira et exploitera des unités de production sur les sites de ses clients. ' Les 48 nouveaux contrats signés en 2021 permettront d'approvisionner en azote, oxygène ou hydrogène nos clients des marchés en croissance de l'énergie, du traitement de l'eau et des déchets, de l'électronique secondaire, de l'exploitation minière et de la fabrication ' indique le groupe."
133,"Air Liquide: rebondit sur les 145,8E -Air Liquide",2022-02-10 14:27:00,"Air Liquide rebondit avec une précision de métronome sur les 145,8E (support des 30/11 et 2/12/21 puis des 08 et 09/02/2022): le prochain objectif à la hausse serait 105,7E (l'ex-support des 24/01) puis 152,5E (résistance oblique issu du zénith des 160E du 5 janvier."
134,Air Liquide: signe un protocole d'accord en Corée,2022-02-09 18:06:00,"Air Liquide, Airbus, Korean Air et Incheon International Airport Corporation ont signé un protocole d'accord pour étudier l'utilisation de l'hydrogène dans l'aéroport international d'Incheon. Le partenariat envisagera également le développement d'une infrastructure aéroportuaire permettant le déploiement d'avions hydrogène commerciaux en Corée. À l'aéroport d'Incheon, le Groupe a déjà investi dans deux stations hydrogène haute capacité. Elles alimentent depuis le mois d'août 2021 des camions de démonstration ainsi que des bus et des voitures hydrogène dans le cadre d'un contrat à long terme."
135,Air Liquide: investit dans le biométhane aux Etats-Unis,2022-02-03 17:58:00,"Air Liquide annonce ce soir la construction aux États-Unis de sa plus grande unité de production de biométhane au monde, portant la capacité de production mondiale de biométhane du Groupe 1,8 TWh. Cette nouvelle unité de production dans l'Etat de l'Illinois permettra à Air Liquide de continuer à proposer des solutions bas-carbone à ses clients de l'industrie et du transport pour les accompagner dans la réduction de leurs émissions. Située à Rockford, la nouvelle unité produira du biométhane à partir de biogaz issu d'un site de traitement de déchets solides, détenu et exploité par Waste Connections. Le site devrait être opérationnel d'ici fin 2023, avec une capacité de production de 380 GWh par an."
136,Air Liquide: signe un contrat de long terme et investit 60M$,2022-01-26 11:16:00,"Air Liquide a annoncé hier un accord de long terme portant sur la fourniture d'hydrogène, d'hélium et de dioxyde de carbone ultra haute pureté à 'l'un des plus grands fabricants de semi-conducteurs au monde'. Dans le cadre de cet accord, Air Liquide prévoit d'investir près de 60 millions de dollars américains (environ 50 millions d'euros) pour construire et exploiter des unités et systèmes de production que le Groupe détiendra sur un nouveau site de production à Phoenix, en Arizona. La mise en service est prévue au cours du second semestre 2022."
137,Air Liquide: investissement dans une ASU en Inde du Nord,2022-01-20 09:07:00,"Air Liquide annonce qu'il investira environ 3.500 millions de roupies (40 millions d'euros) dans une nouvelle unité de séparation des gaz de l'air (ASU) dédiée à l'Industriel Marchand à Kosi, dans l'Etat d'Uttar Pradesh, dans l'Inde du Nord. Cette unité aura une capacité de production de 350 tonnes par jour, dont un maximum de 300 tonnes d'oxygène. Air Liquide Inde construira, détiendra et exploitera cette ASU, qui devrait être opérationnelle d'ici fin 2023. Elle lui permettra de répondre à la demande croissante en gaz de l'automobile, de la fabrication métallique, du traitement thermique, du photovoltaïque et des industries électroniques, ainsi que des hôpitaux locaux."
138,Air Liquide: Jefferies rehausse son objectif de cours,2022-01-18 15:52:00,"Jefferies réitère sa recommandation 'achat' sur Air Liquide avec un objectif de cours rehaussé de 162 à 181 euros, dans l'attente de la journée investisseurs que doit tenir le fournisseur de gaz industriels le 22 mars prochain. Le broker souligne qu'il s'agira de la première occasion pour le nouveau directeur général François Jackow (mais travaillant chez Air Liquide depuis 29 ans), de présenter la stratégie du groupe aux marchés de capitaux. 'Alors que nous ne nous attendons pas à des changements de stratégie en activité grossiste, la définition d'objectifs de bénéfices/rendements à moyen terme devrait également entraîner des questions concernant l'allocation du capital', estime-t-il."
